#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
dkongjrm;Donkey Kong Jr. (bootleg on Moon Cresta hardware, set 1);Arcade;dkongjr;1982;bootleg;Platform / Run Jump;2;;;good;0;;dkongjr;;;;;;;
dkongjrb;Donkey Kong Jr. (bootleg);Arcade;dkongjr;1982;bootleg;Platform / Run Jump;2;;;good;0;;dkongjr;;;;;;;
dkongjrj;Donkey Kong Jr. (Japan);Arcade;dkongjr;1982;Nintendo;Platform / Run Jump;2;;;good;0;;dkongjr;;;;;;;
dkongjnrj;Donkey Kong Junior (Japan set F-1);Arcade;dkongjr;1982;Nintendo;Platform / Run Jump;2;;;good;0;;dkongjr;;;;;;;
dkongjr;Donkey Kong Junior (US set F-2);Arcade;;1982;Nintendo of America;Platform / Run Jump;2;;;good;0;;;;;;;;;
dkongjr2;Donkey Kong Junior (US, bootleg?);Arcade;dkongjr;1982;Nintendo of America;Platform / Run Jump;2;;;good;0;;dkongjr;;;;;;;
dkongchm;Donkey Kong League Championship v1.00;Arcade;dkong;2020;Paul Goes;Platform / Run Jump;2;;;good;0;;dkong;;;;;;;
dkongotr;Donkey Kong On the Run v1.02;Arcade;dkong;2020;Paul Goes;Platform / Run Jump;2;;;good;0;;dkong;;;;;;;
dkpmx;Donkey Kong Pac-Man Crossover;Arcade;dkong;2024;Paul Goes;Platform / Run Jump;2;;;good;0;;dkong;;;;;;;
dkpace;Donkey Kong Pace;Arcade;dkong;2016;Hack (Sock Master);Platform / Run Jump;2;;;good;0;;dkong;;;;;;;
dkongran1;Donkey Kong Randomized Edition v1.01;Arcade;dkong;2020;Paul Goes;Platform / Run Jump;2;;;good;0;;dkong;;;;;;;
dkrdemo;Donkey Kong Remix (Demo);Arcade;dkong;2015;Hack (Sockmaster);Platform / Run Jump;2;;;good;0;;dkong;;;;;;;
dkremix;Donkey Kong Remix (Hack);Arcade;dkong;2023;hack;Platform / Run Jump;2;;;good;0;;dkong;;;;;;;
dkongrev;Donkey Kong Reverse (Hack);Arcade;dkong;2019;Hack (Paul Goes);Platform / Run Jump;2;;;good;0;;dkong;;;;;;;
dkrndmzr;Donkey Kong RNDMZR;Arcade;dkong;2022;Paul Goes;Platform / Run Jump;2;;;good;0;;dkong;;;;;;;
dkongss;Donkey Kong Skip Start v1.00;Arcade;dkong;2020;Paul Goes;Platform / Run Jump;2;;;good;0;;dkong;;;;;;;
dkspkyrmx;Donkey Kong Spooky Remix (Hack);Arcade;dkong;2018;Sock Master;Platform / Run Jump;2;;;good;0;;dkong;;;;;;;
dkongst;Donkey Kong Springs Trainer;Arcade;dkong;2019;Sock Master;Platform / Run Jump;2;;;good;0;;dkong;;;;;;;
dkongst2;Donkey Kong Springs Trainer 2;Arcade;dkong;2020;Sock Master;Platform / Run Jump;2;;;good;0;;dkong;;;;;;;
dktrainer;Donkey Kong Trainer 1.01;Arcade;dkong;2016;Hack (Sock Master);Platform / Run Jump;2;;;good;0;;dkong;;;;;;;
dkongtj;Donkey Kong Twisted Jungle v1.05;Arcade;dkong;2021;Paul Goes;Platform / Run Jump;2;;;good;0;;dkong;;;;;;;
dkwizardry;Donkey Kong Wizardry;Arcade;dkong;2022;Paul Goes;Platform / Run Jump;2;;;good;0;;dkong;;;;;;;
dkongpe;Donkey Kong: Pauline Edition Rev 5 (2013-04-22);Arcade;dkong;2013;hack (Clay Cowgill and Mike Mika);Platform / Run Jump;2;;;good;0;;dkong;;;;;;;
donpachihk;DonPachi (Hong Kong, ver. 1.10, 95/05/17);Arcade;donpachi;1995;Cave (Atlus license);Shooter / Flying Vertical;2;;;good;0;;donpachi;;;;;;;
donpachijs;DonPachi (Japan, ver. 1.01, 95/05/11 Satsuei);Arcade;donpachi;1995;Cave (Atlus license);Shooter / Flying Vertical;2;;;good;0;;donpachi;;;;;;;
donpachij;DonPachi (Japan, ver. 1.01, 95/05/11);Arcade;donpachi;1995;Cave (Atlus license);Shooter / Flying Vertical;2;;;good;0;;donpachi;;;;;;;
donpachikr;DonPachi (Korea, ver. 1.12, 95/05/2x);Arcade;donpachi;1995;Cave (Atlus license);Shooter / Flying Vertical;2;;;good;0;;donpachi;;;;;;;
donpachi;DonPachi (USA, ver. 1.12, 95/05/2x);Arcade;;1995;Cave (Atlus license);Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
dorachan;Dora-chan (Japan);Arcade;;1980;Alpha Denshi Co. / Craul Denshi;Maze / Collect;2;;;good;0;;;;;;;;;
dorodon;Dorodon (set 1);Arcade;;1982;UPL (Falcon license?);Maze / Collect;2;;;good;0;;;;;;;;;
dorodon2;Dorodon (set 2);Arcade;dorodon;1982;UPL (Falcon license?);Maze / Collect;2;;;good;0;;dorodon;;;;;;;
dotrikun;Dottori Kun (new version);Arcade;;1990;Sega;Maze / Driving;1;;;good;0;;;;;;;;;
dotrikun2;Dottori Kun (old version);Arcade;dotrikun;1990;Sega;Maze / Driving;1;;;good;0;;dotrikun;;;;;;;
dotriman;Dottori-Man Jr.;Arcade;dotrikun;2016;hack (Chris Covell);Maze / Driving;1;;;good;0;;dotrikun;;;;;;;
dblaxleu;Double Axle (US);Arcade;dblaxle;1991;Taito America Corporation;Driving / Race (chase view);1;;;good;0;;dblaxle;;;;;;;
dblaxle;Double Axle (US, Rev 1);Arcade;;1991;Taito America Corporation;Driving / Race (chase view);1;;;good;0;;;;;;;;;
dblaxleul;Double Axle (US, Rev 1, Linkable);Arcade;dblaxle;1991;Taito America Corporation;Driving / Race (chase view);1;;;good;0;;dblaxle;;;;;;;
ddragonbl;Double Dragon (bootleg with HD6309);Arcade;ddragon;1987;bootleg;Fighter / 2.5D;2;;;good;0;;ddragon;;;;;;;
ddragonbla;Double Dragon (bootleg with MC6803);Arcade;ddragon;1987;bootleg;Fighter / 2.5D;2;;;good;0;;ddragon;;;;;;;
ddragonbl2;Double Dragon (bootleg);Arcade;ddragon;1987;bootleg;Fighter / 2.5D;2;;;good;0;;ddragon;;;;;;;
doubledrbh;Double Dragon (Boss hack);Arcade;doubledr;1995;hack;Fighter / Versus;2;;;good;0;;doubledr;;;;;;;
ddragonj;Double Dragon (Japan set 1);Arcade;ddragon;1987;Technos Japan;Fighter / 2.5D;2;;;good;0;;ddragon;;;;;;;
ddragonja;Double Dragon (Japan set 2);Arcade;ddragon;1987;Technos Japan;Fighter / 2.5D;2;;;good;0;;ddragon;;;;;;;
doubledr;Double Dragon (Neo-Geo);Arcade;;1995;Technos Japan;Fighter / Versus;2;;;good;0;;neogeo;;;;;;;
doubledt;Double Dragon (Optimized, Hack);Arcade;doubledr;2014;hack;Fighter / Versus;2;;;good;0;;doubledr;;;;;;;
doubledp;Double Dragon (Plus, Hack);Arcade;doubledr;2015;hack;Fighter / Versus;2;;;good;0;;doubledr;;;;;;;
doubldsp;Double Dragon (Special 2017, Hack);Arcade;doubledr;2023;hack;Fighter / Versus;2;;;good;0;;doubledr;;;;;;;
ddragonu;Double Dragon (US set 1);Arcade;ddragon;1987;Technos Japan (Taito America license);Fighter / 2.5D;2;;;good;0;;ddragon;;;;;;;
ddragonua;Double Dragon (US set 2);Arcade;ddragon;1987;Technos Japan (Taito America license);Fighter / 2.5D;2;;;good;0;;ddragon;;;;;;;
ddragonub;Double Dragon (US set 3);Arcade;ddragon;1987;Technos Japan (Taito America license);Fighter / 2.5D;2;;;good;0;;ddragon;;;;;;;
ddragon;Double Dragon (World set 1);Arcade;;1987;Technos Japan (Taito license);Fighter / 2.5D;2;;;good;0;;;;;;;;;
ddragona;Double Dragon (World set 2);Arcade;ddragon;1987;Technos Japan (Taito license);Fighter / 2.5D;2;;;good;0;;ddragon;;;;;;;
ddragon3b;Double Dragon 3: The Rosetta Stone (bootleg);Arcade;ddragon3;1990;bootleg;Fighter / 2.5D;3;;;good;0;;ddragon3;;;;;;;
ddragon3j;Double Dragon 3: The Rosetta Stone (Japan);Arcade;ddragon3;1990;East Technology / Technos Japan;Fighter / 2.5D;3;;;good;0;;ddragon3;;;;;;;
ddragon3p;Double Dragon 3: The Rosetta Stone (prototype);Arcade;ddragon3;1990;East Technology / Technos Japan;Fighter / 2.5D;3;;;good;0;;ddragon3;;;;;;;
ddragon3;Double Dragon 3: The Rosetta Stone (US);Arcade;;1990;East Technology / Technos Japan;Fighter / 2.5D;3;;;good;0;;;;;;;;;
ddragon2j;Double Dragon II: The Revenge (Japan);Arcade;ddragon2;1988;Technos Japan;Fighter / 2.5D;2;;;good;0;;ddragon2;;;;;;;
ddragon2u;Double Dragon II: The Revenge (US);Arcade;ddragon2;1988;Technos Japan;Fighter / 2.5D;2;;;good;0;;ddragon2;;;;;;;
ddragon2bl;Double Dragon II: The Revenge (US, bootleg, set 1);Arcade;ddragon2;1988;bootleg;Fighter / 2.5D;2;;;good;0;;ddragon2;;;;;;;
ddragon2b2;Double Dragon II: The Revenge (US, bootleg, set 2);Arcade;ddragon2;1988;bootleg;Fighter / 2.5D;2;;;good;0;;ddragon2;;;;;;;
ddragon2;Double Dragon II: The Revenge (World);Arcade;;1988;Technos Japan;Fighter / 2.5D;2;;;good;0;;;;;;;;;
ddribble;Double Dribble;Arcade;;1986;Konami;Sports / Basketball;2;;;good;0;;;;;;;;;
ddribblep;Double Dribble (prototype?);Arcade;ddribble;1986;Konami;Sports / Basketball;2;;;good;0;;ddribble;;;;;;;
dbldynj;The Double Dynamites (Japan, 13NOV89);Arcade;;1989;Seibu Kaihatsu;Shooter / 3rd Person;2;;;good;0;;;;;;;;;
dbldynu;The Double Dynamites (US, 13NOV89);Arcade;dbldynj;1989;Seibu Kaihatsu (Fabtek license);Shooter / 3rd Person;2;;;good;0;;dbldynj;;;;;;;
dblpoint;Double Point;Arcade;;1995;Min Corp.;Puzzle / Match * Mature *;2;;;good;0;;;;;;;;;
dblpointd;Double Point (Dong Bang Electron, bootleg?);Arcade;dblpoint;1995;bootleg? (Dong Bang Electron);Puzzle / Match * Mature *;2;;;good;0;;dblpoint;;;;;;;
dblewingb;Double Wings (Asia);Arcade;dblewing;1994;Mitchell;Shooter / Flying Vertical;2;;;good;0;;dblewing;;;;;;;
dblewing;Double Wings (set 1);Arcade;;1993;Mitchell;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
dblewinga;Double Wings (set 2);Arcade;dblewing;1993;Mitchell;Shooter / Flying Vertical;2;;;good;0;;dblewing;;;;;;;
downtownj;DownTown / Mokugeki (joystick hack);Arcade;downtown;1989;Seta;Fighter / Vertical;2;;;good;0;;downtown;;;;;;;
downtownp;DownTown / Mokugeki (prototype);Arcade;downtown;1989;Seta;Fighter / Vertical;2;;;good;0;;downtown;;;;;;;
downtown;DownTown / Mokugeki (set 1);Arcade;;1989;Seta;Fighter / Vertical;2;;;good;0;;;;;;;;;
downtown2;DownTown / Mokugeki (set 2);Arcade;downtown;1989;Seta;Fighter / Vertical;2;;;good;0;;downtown;;;;;;;
drmicro;Dr. Micro;Arcade;;1983;Sanritsu;Platform / Run Jump;2;;;good;0;;;;;;;;;
drtomy;Dr. Tomy;Arcade;;1993;Playmark;Puzzle / Drop * Mature *;2;;;good;0;;;;;;;;;
drtoppelu;Dr. Toppel's Adventure (US);Arcade;drtoppel;1987;Kaneko / Taito America Corporation;Shooter / Flying Vertical;2;;;good;0;;drtoppel;;;;;;;
drtoppel;Dr. Toppel's Adventure (World);Arcade;;1987;Kaneko / Taito Corporation Japan;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
drtoppela;Dr. Toppel's Adventure (World, alt?);Arcade;drtoppel;1987;Taito Corporation Japan;Shooter / Flying Vertical;2;;;good;0;;drtoppel;;;;;;;
drtoppelj;Dr. Toppel's Tankentai (Japan);Arcade;drtoppel;1987;Kaneko / Taito Corporation;Shooter / Flying Vertical;2;;;good;0;;drtoppel;;;;;;;
dbza;Dragon Ball Z (rev A);Arcade;dbz;1993;Banpresto;Fighter / Versus;2;;;good;0;;dbz;;;;;;;
dbz;Dragon Ball Z (rev B);Arcade;;1993;Banpresto;Fighter / Versus;2;;;good;0;;;;;;;;;
dbz2;Dragon Ball Z 2 - Super Battle;Arcade;;1994;Banpresto;Fighter / Versus;2;;;good;0;;;;;;;;;
dbzvrvs;Dragon Ball Z: V.R. V.S. (Japan, Rev A);Arcade;;1994;Sega / Banpresto;Fighter / Versus;2;;;good;0;;;;;;;;;
dragnblz;Dragon Blaze;Arcade;;2000;Psikyo;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
drgnbowl;Dragon Bowl (set 1, encrypted program);Arcade;;1992;Nics;Fighter / 2.5D;2;;;good;0;;;;;;;;;
drgnbowla;Dragon Bowl (set 2, unencrypted program);Arcade;drgnbowl;1992;Nics;Fighter / 2.5D;2;;;good;0;;drgnbowl;;;;;;;
dbreedjm72;Dragon Breed (Japan, M72 hardware);Arcade;dbreed;1989;Irem;Shooter / Flying Horizontal;2;;;good;0;;dbreed;;;;;;;
dbreedm72;Dragon Breed (World, M72 hardware);Arcade;dbreed;1989;Irem;Shooter / Flying Horizontal;2;;;good;0;;dbreed;;;;;;;
dbreed;Dragon Breed (World, M81 hardware);Arcade;;1989;Irem;Shooter / Flying Horizontal;2;;;good;0;;;;;;;;;
drgnbstr;Dragon Buster;Arcade;;1984;Namco;Platform / Fighter Scrolling;2;;;good;0;;;;;;;;;
dragngunj;Dragon Gun (Japan);Arcade;dragngun;1993;Data East Corporation;Shooter / Gun;2;;;good;0;;dragngun;;;;;;;
dragngun;Dragon Gun (US);Arcade;;1993;Data East Corporation;Shooter / Gun;2;;;good;0;;;;;;;;;
drgnmst;Dragon Master (set 1);Arcade;;1994;Unico;Fighter / Versus;2;;;good;0;;;;;;;;;
drgnmst2;Dragon Master (set 2);Arcade;drgnmst;1994;Unico;Fighter / Versus;2;;;good;0;;drgnmst;;;;;;;
dsaberj;Dragon Saber (Japan, Rev B);Arcade;dsaber;1990;Namco;Shooter / Flying Vertical;2;;;good;0;;dsaber;;;;;;;
dsaber;Dragon Saber (World, DO2);Arcade;;1990;Namco;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
dsabera;Dragon Saber (World, older?);Arcade;dsaber;1990;Namco;Shooter / Flying Vertical;2;;;good;0;;dsaber;;;;;;;
dspirit2;Dragon Spirit (DS2);Arcade;dspirit;1987;Namco;Shooter / Flying Vertical;2;;;good;0;;dspirit;;;;;;;
dspirit;Dragon Spirit (new version (DS3));Arcade;;1987;Namco;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
dspirit1;Dragon Spirit (old version (DS1));Arcade;dspirit;1987;Namco;Shooter / Flying Vertical;2;;;good;0;;dspirit;;;;;;;
drgnunit;Dragon Unit / Castle of Dragon;Arcade;;1989;Athena / Seta;Platform / Fighter Scrolling;2;;;good;0;;;;;;;;;
drgw3105;Dragon World 3 / Zhongguo Long 3 / Dungfong Zi Zyu 3 / Chuugokuryuu 3 Special (ver. 105);Arcade;drgw3;1998;IGS;Tabletop / Shanghai;2;;;good;0;;drgw3;;;;;;;
drgw3;Dragon World 3 / Zhongguo Long 3 / Dungfong Zi Zyu 3 / Chuugokuryuu 3 Special (ver. 106);Arcade;;1998;IGS;Tabletop / Shanghai;2;;;good;0;;pgm;;;;;;;
dwex;Dragon World 3 EX / Zhongguo Long 3 EX / Dungfong Zi Zyu 3 EX / Chuugokuryuu 3 EX (ver. 100);Arcade;;2000;IGS;Tabletop / Shanghai;2;;;good;0;;pgm;;;;;;;
dwex101cn;Dragon World 3 EX / Zhongguo Long 3 EX / Dungfong Zi Zyu 3 EX / Chuugokuryuu 3 EX (ver. 101CN);Arcade;dwex;2001;IGS;Tabletop / Shanghai;2;;;good;0;;dwex;;;;;;;
drgw2100x;Dragon World II (ver. 100X, Export);Arcade;drgw2;1997;IGS;Tabletop / Shanghai;1;;;good;0;;drgw2;;;;;;;
drgw2;Dragon World II (ver. 110X, Export);Arcade;;1997;IGS;Tabletop / Shanghai;1;;;good;0;;pgm;;;;;;;
dragonsh;Dragon's Heaven (development board);Arcade;;1997;Face;Fighter / Versus;2;;;good;0;;neogeo;;;;;;;
drgninjab2;Dragonninja (bootleg with 68705);Arcade;baddudes;1988;bootleg;Platform / Fighter Scrolling;2;;;good;0;;baddudes;;;;;;;
drgninjab;Dragonninja (bootleg);Arcade;baddudes;1988;bootleg;Platform / Fighter Scrolling;2;;;good;0;;baddudes;;;;;;;
drgninja;Dragonninja (Japan, revision 1);Arcade;baddudes;1988;Data East Corporation;Platform / Fighter Scrolling;2;;;good;0;;baddudes;;;;;;;
drakton;Drakton (DK conversion);Arcade;;1984;Epos Corporation;Shooter / Field;2;;;good;0;;;;;;;;;
drktnjr;Drakton (DKJr conversion);Arcade;drakton;1984;Epos Corporation;Shooter / Field;2;;;good;0;;drakton;;;;;;;
keithlcy;Dramatic Adventure Quiz Keith & Lucy (Japan);Arcade;;1993;Visco;Quiz / Questions in Japanese;2;;;good;0;;;;;;;;;
dreambal;Dream Ball (Japan V2.4);Arcade;;1993;NDK / Data East;Casino / Cards;1;;;good;0;;;;;;;;;
dland;Dream Land / Super Dream Land (bootleg of Bubble Bobble);Arcade;bublbobl;1987;bootleg;Platform / Run Jump;2;;;good;0;;bublbobl;;;;;;;
dremshpr;Dream Shopper;Arcade;;1982;Sanritsu;Puzzle / Maze;2;;;good;0;;;;;;;;;
dsoccr94j;Dream Soccer '94 (Japan, M92 hardware);Arcade;dsoccr94;1994;Irem;Sports / Soccer;2;;;good;0;;dsoccr94;;;;;;;
dsoccr94k;Dream Soccer '94 (Korea, M107 hardware);Arcade;dsoccr94;1994;Irem (Data East Corporation license);Sports / Soccer;2;;;good;0;;dsoccr94;;;;;;;
dsoccr94;Dream Soccer '94 (World, M107 hardware);Arcade;;1994;Irem (Data East Corporation license);Sports / Soccer;4;;;good;0;;;;;;;;;
dreamwld;Dream World;Arcade;;2000;SemiCom;Platform / Run Jump;2;;;good;0;;;;;;;;;
driblingam;Dribbling (Automave);Arcade;dribling;1983;Model Racing (Automave license);Sports / Soccer;2;;;good;0;;dribling;;;;;;;
driblingo;Dribbling (Olympia);Arcade;dribling;1983;Model Racing (Olympia license);Sports / Soccer;2;;;good;0;;dribling;;;;;;;
dribling;Dribbling (set 1);Arcade;;1983;Model Racing;Sports / Soccer;2;;;good;0;;;;;;;;;
driblinga;Dribbling (set 2);Arcade;dribling;1983;Model Racing;Sports / Soccer;2;;;good;0;;dribling;;;;;;;
driblingvm;Dribbling (Videomac bootleg, Brazil);Arcade;dribling;1983;bootleg (Videomac);Sports / Soccer;2;;;good;0;;dribling;;;;;;;
driblingbr;driblingbr;Arcade;;;;Sports / Soccer;2;;;;;;;;;;;;;
drifto94;Drift Out '94 - The Hard Order (Japan);Arcade;;1994;Visco;Driving / Race;1;;;good;0;;;;;;;;;
driftout;Drift Out (Europe);Arcade;;1991;Visco;Driving / Race;1;;;good;0;;;;;;;;;
driftoutj;Drift Out (Japan);Arcade;driftout;1991;Visco;Driving / Race;1;;;good;0;;driftout;;;;;;;
driveout;Drive Out (bootleg);Arcade;driftout;1991;bootleg;Driving / Race;1;;;good;0;;driftout;;;;;;;
drivfrcb;Driving Force (Galaxian conversion bootleg);Arcade;drivfrcp;1985;bootleg (Elsys Software);Driving / Race (chase view);1;;;good;0;;drivfrcp;;;;;;;
drivfrcg;Driving Force (Galaxian conversion);Arcade;drivfrcp;1984;Shinkai Inc. (Magic Electronics USA license);Driving / Race (chase view);1;;;good;0;;drivfrcp;;;;;;;
drivfrcp;Driving Force (Pac-Man conversion);Arcade;;1984;Shinkai Inc. (Magic Electronics Inc. license);Driving / Race (chase view);1;;;good;0;;;;;;;;;
cdsteljn;DS Telejan (DECO Cassette) (Japan);Arcade;;1981;Data East Corporation;Tabletop / Mahjong;2;;;good;0;;decocass;;;;;;;
dualaslt;Dual Assault;Arcade;liberate;1984;Data East USA;Shooter / Flying;2;;;good;0;;liberate;;;;;;;
ducki;Duck Tales (FMV Demo);Arcade;;2009;Sergi;System / BIOS;BIOS;;;good;0;;neogeo;;;;;;;
dumpmtmt;Dump Matsumoto (Japan, 8751 317-0011a);Arcade;bodyslam;1986;Sega;Sports / Wrestling;2;;;good;0;;bodyslam;;;;;;;
dungeonmu;Dungeon Magic (Ver 2.1A 1994/02/18);Arcade;lightbr;1993;Taito America Corporation;Maze / Fighter;4;;;good;0;;lightbr;;;;;;;
dungeonm;Dungeon Magic (Ver 2.1O 1994/02/18);Arcade;lightbr;1993;Taito Corporation Japan;Maze / Fighter;4;;;good;0;;lightbr;;;;;;;
ddsom1v4;Dungeons & Dragons: Shadow over Mystara (1v4, Hack);Arcade;ddsom;2009;hack;Fighter / 2.5D;4;;;good;0;;ddsom;;;;;;;
ddsomar1;Dungeons & Dragons: Shadow over Mystara (Asia 960208);Arcade;ddsom;1996;Capcom;Fighter / 2.5D;4;;;good;0;;ddsom;;;;;;;
ddsoma;Dungeons & Dragons: Shadow over Mystara (Asia 960619);Arcade;ddsom;1996;Capcom;Fighter / 2.5D;4;;;good;0;;ddsom;;;;;;;
ddsomb;Dungeons & Dragons: Shadow over Mystara (Brazil 960223);Arcade;ddsom;1996;Capcom;Fighter / 2.5D;2;;;good;0;;ddsom;;;;;;;
ddsomr3;Dungeons & Dragons: Shadow over Mystara (Europe 960208);Arcade;ddsom;1996;Capcom;Fighter / 2.5D;4;;;good;0;;ddsom;;;;;;;
ddsomr2;Dungeons & Dragons: Shadow over Mystara (Europe 960209);Arcade;ddsom;1996;Capcom;Fighter / 2.5D;4;;;good;0;;ddsom;;;;;;;
ddsomr1;Dungeons & Dragons: Shadow over Mystara (Europe 960223);Arcade;ddsom;1996;Capcom;Fighter / 2.5D;4;;;good;0;;ddsom;;;;;;;
ddsom;Dungeons & Dragons: Shadow over Mystara (Europe 960619);Arcade;;1996;Capcom;Fighter / 2.5D;4;;;good;0;;;;;;;;;
ddsomh;Dungeons & Dragons: Shadow over Mystara (Hispanic 960223);Arcade;ddsom;1996;Capcom;Fighter / 2.5D;2;;;good;0;;ddsom;;;;;;;
ddsomjr1;Dungeons & Dragons: Shadow over Mystara (Japan 960206);Arcade;ddsom;1996;Capcom;Fighter / 2.5D;4;;;good;0;;ddsom;;;;;;;
ddsomjr2;Dungeons & Dragons: Shadow over Mystara (Japan 960223);Arcade;ddsom;1996;Capcom;Fighter / 2.5D;4;;;good;0;;ddsom;;;;;;;
ddsomj;Dungeons & Dragons: Shadow over Mystara (Japan 960619);Arcade;ddsom;1996;Capcom;Fighter / 2.5D;4;;;good;0;;ddsom;;;;;;;
ddsomudp;Dungeons & Dragons: Shadow over Mystara (Plus, Hack);Arcade;ddsom;2016;hack;Fighter / 2.5D;4;;;good;0;;ddsom;;;;;;;
ddsomjc;Dungeons & Dragons: Shadow over Mystara (T-Chi);Arcade;ddsom;2015;hack;Fighter / 2.5D;4;;;good;0;;ddsom;;;;;;;
ddsomur1;Dungeons & Dragons: Shadow over Mystara (USA 960209);Arcade;ddsom;1996;Capcom;Fighter / 2.5D;4;;;good;0;;ddsom;;;;;;;
ddsomud;Dungeons & Dragons: Shadow over Mystara (USA 960619 Phoenix Edition) (bootleg);Arcade;ddsom;1996;bootleg;Fighter / 2.5D;4;;;good;0;;ddsom;;;;;;;
ddsomu;Dungeons & Dragons: Shadow over Mystara (USA 960619);Arcade;ddsom;1996;Capcom;Fighter / 2.5D;4;;;good;0;;ddsom;;;;;;;
ddtodar1;Dungeons & Dragons: Tower of Doom (Asia 940113);Arcade;ddtod;1993;Capcom;Fighter / 2.5D;4;;;good;0;;ddtod;;;;;;;
ddtoda;Dungeons & Dragons: Tower of Doom (Asia 940412);Arcade;ddtod;1993;Capcom;Fighter / 2.5D;4;;;good;0;;ddtod;;;;;;;
ddtodr1;Dungeons & Dragons: Tower of Doom (Europe 940113);Arcade;ddtod;1993;Capcom;Fighter / 2.5D;4;;;good;0;;ddtod;;;;;;;
ddtodd;Dungeons & Dragons: Tower of Doom (Europe 940412 Phoenix Edition) (bootleg);Arcade;ddtod;1993;bootleg;Fighter / 2.5D;4;;;good;0;;ddtod;;;;;;;
ddtod;Dungeons & Dragons: Tower of Doom (Europe 940412);Arcade;;1993;Capcom;Fighter / 2.5D;4;;;good;0;;;;;;;;;
ddtodhr2;Dungeons & Dragons: Tower of Doom (Hispanic 940113);Arcade;ddtod;1993;Capcom;Fighter / 2.5D;4;;;good;0;;ddtod;;;;;;;
ddtodhr1;Dungeons & Dragons: Tower of Doom (Hispanic 940125);Arcade;ddtod;1993;Capcom;Fighter / 2.5D;4;;;good;0;;ddtod;;;;;;;
ddtodh;Dungeons & Dragons: Tower of Doom (Hispanic 940412);Arcade;ddtod;1993;Capcom;Fighter / 2.5D;4;;;good;0;;ddtod;;;;;;;
ddtodjr2;Dungeons & Dragons: Tower of Doom (Japan 940113);Arcade;ddtod;1993;Capcom;Fighter / 2.5D;4;;;good;0;;ddtod;;;;;;;
ddtodjr1;Dungeons & Dragons: Tower of Doom (Japan 940125);Arcade;ddtod;1993;Capcom;Fighter / 2.5D;4;;;good;0;;ddtod;;;;;;;
ddtodj;Dungeons & Dragons: Tower of Doom (Japan 940412);Arcade;ddtod;1993;Capcom;Fighter / 2.5D;4;;;good;0;;ddtod;;;;;;;
ddtoddp;Dungeons & Dragons: Tower of Doom (Plus, Hack);Arcade;ddtod;2016;hack;Fighter / 2.5D;4;;;good;0;;ddtod;;;;;;;
ddtodur1;Dungeons & Dragons: Tower of Doom (USA 940113);Arcade;ddtod;1993;Capcom;Fighter / 2.5D;4;;;good;0;;ddtod;;;;;;;
ddtodu;Dungeons & Dragons: Tower of Doom (USA 940125);Arcade;ddtod;1993;Capcom;Fighter / 2.5D;4;;;good;0;;ddtod;;;;;;;
drgw2100hk;Dungfong Zi Zyu II (ver. 100H, Hong Kong);Arcade;drgw2;1997;IGS;Tabletop / Shanghai;1;;;good;0;;drgw2;;;;;;;
ddream95;Dunk Dream '95 (Japan 1.4, EAM);Arcade;hoops96;1995;Data East Corporation;Sports / Basketball;4;;;good;0;;hoops96;;;;;;;
dunkshoto;Dunk Shot (FD1089A 317-0022);Arcade;dunkshot;1986;Sega;Sports / Basketball;4;;;good;0;;dunkshot;;;;;;;
dunkshota;Dunk Shot (Rev A, FD1089A 317-0022);Arcade;dunkshot;1987;Sega;Sports / Basketball;4;;;good;0;;dunkshot;;;;;;;
dunkshot;Dunk Shot (Rev C, FD1089A 317-0022);Arcade;;1987;Sega;Sports / Basketball;4;;;good;0;;;;;;;;;
dyger;Dyger (Korea set 1);Arcade;;1989;Philko;Shooter / Flying Vertical;1;;;good;0;;;;;;;;;
dygera;Dyger (Korea set 2);Arcade;dyger;1989;Philko;Shooter / Flying Vertical;1;;;good;0;;dyger;;;;;;;
dynagear;Dyna Gear;Arcade;;1993;Sammy;Platform / Fighter Scrolling;2;;;good;0;;;;;;;;;
dynablst;Dynablaster / Bomber Man;Arcade;;1991;Irem (licensed from Hudson Soft);Maze / Defeat Enemies;4;;;good;0;;;;;;;;;
dcclubj;Dynamic Country Club (Japan, ROM Based);Arcade;dcclub;1991;Sega;Sports / Golf;2;;;good;0;;dcclub;;;;;;;
dcclubfd;Dynamic Country Club (US, Floppy Based, FD1094 317-0058-09d);Arcade;dcclub;1991;Sega;Sports / Golf;2;;;good;0;;dcclub;;;;;;;
dcclub;Dynamic Country Club (World, ROM Based);Arcade;;1991;Sega;Sports / Golf;2;;;good;0;;;;;;;;;
dynamski;Dynamic Ski;Arcade;;1984;Taiyo System (Nichibutsu license);Sports / Skiing;2;;;good;0;;;;;;;;;
dynabomb;Dynamite Bomber (Korea, Rev 1.5);Arcade;;2000;Limenko;Platform / Run Jump;2;;;good;0;;;;;;;;;
